d,EPU,monetary,fiscal,tax,spending,health,security,entitlement,regulation,fin-reg,trade,debt
01/11/1999,53.39345043,56.33389621,33.66419297,36.94774698,16.16486386,47.74713595,44.39317252,62.7282995,86.08757755,45.12364283,126.2109793,125.1640588
01/12/1999,71.88902868,115.68965,48.47824819,52.00566206,19.31542434,61.08041722,43.68451306,85.46808706,69.88850528,33.30249201,128.2025719,36.94980997
01/01/2000,56.99793717,47.46965155,57.20706806,60.58174678,38.5238713,84.33868433,67.45322473,96.27992271,73.91890602,16.60513502,71.91424718,122.8249592
01/02/2000,50.00945874,53.6419412,62.62095243,67.48270821,59.50008938,57.82142503,25.82831864,61.33441531,62.10722503,23.25293381,50.35241291,38.69942308
01/03/2000,62.83560172,49.18063888,45.94076661,51.49237197,11.46196026,37.70314486,51.69358806,31.93329888,81.57404231,40.72174223,88.17975384,45.18162293
01/04/2000,58.36208567,86.93387081,46.78709526,47.88025509,20.07272069,29.97439344,36.65135908,57.47650503,104.9691293,76.2661674,82.57421586,72.53048959
01/05/2000,73.3153766,95.2413444,48.27167287,54.55891037,20.31102731,38.68028387,40.43790071,72.96746541,68.7438521,46.9992523,245.009584,23.1762895
01/06/2000,66.55483195,88.45760827,36.06520291,39.2600489,22.54060283,40.7799693,42.63299502,75.35839846,110.2887754,22.02245203,35.7659255,73.30311051
01/07/2000,52.77493363,43.26377388,36.7689268,39.56069245,12.63923504,54.64233579,25.65140061,78.42943326,58.89755672,39.29129069,60.77301621,37.36672037
01/08/2000,46.9661086,55.60194959,25.86695157,26.00124252,22.46701072,69.68027665,32.50892101,44.70973998,57.83096987,26.13160906,22.63438377,0
01/09/2000,65.62060303,82.06733715,45.01865956,48.02977323,35.1705953,75.83642542,52.34454613,57.39187631,90.84267072,29.45323995,99.21129841,141.6089327
01/10/2000,66.71499726,70.28354685,60.73535063,67.60016104,49.08535763,89.31161579,56.0080252,112.137456,88.74832682,23.97850541,65.76986998,85.13488711
01/11/2000,137.9984526,227.2234245,94.58327215,102.8157307,56.85788892,176.3418142,93.18476118,166.8935692,115.4433761,49.5989924,143.2036614,99.05601111
01/12/2000,122.6100449,210.6738224,120.5777446,132.1313113,93.66245034,153.5920257,99.47478486,181.4623474,113.3786263,63.10992427,98.69861032,81.69207454
01/01/2001,119.4641449,166.2386451,114.5415328,128.2909163,69.41865192,183.9006943,69.95359178,163.1829759,123.3282352,42.38930917,91.79073987,117.5795582
01/02/2001,123.1918078,171.6383251,161.3443773,182.9052706,160.156963,164.423046,83.45438874,263.3826396,95.36250366,38.03220655,43.13873891,120.5643627
01/03/2001,123.0434836,133.9730227,153.5804933,171.7512286,148.6039962,148.5082399,31.94648278,190.4465929,73.86448956,48.39599016,31.43932159,10.73927224
01/04/2001,106.7144267,155.7892158,94.33056789,103.75738,46.7583776,74.61107029,39.08172901,90.62258951,94.73448241,79.44960366,82.43675067,308.5284773
01/05/2001,93.42091519,114.2696566,102.9708843,115.3043851,46.45520067,90.94311136,38.61513072,112.9029336,81.0635538,33.79906394,24.39641148,10.71450482
01/06/2001,69.22882532,61.84278681,61.81766661,68.27668056,22.26269391,67.95062084,36.81517972,67.93149053,76.07739444,25.8939661,48.59518053,22.98391667
01/07/2001,89.8005155,89.45618768,96.6503983,109.2353898,68.76267471,108.853446,46.63922282,154.157587,107.1428143,183.7007722,49.25015105,46.58739221
01/08/2001,78.81920847,90.24769949,80.43925712,89.20491981,54.05589126,81.75600901,31.03843063,107.372951,75.56849549,44.01107049,60.00530133,32.55413419
01/09/2001,234.0863859,407.9408833,198.5136842,190.5846931,192.7860536,128.2658121,537.9830646,247.2817581,209.9146414,452.2370384,148.0704334,51.72849825
01/10/2001,232.7485586,337.9183301,274.3934979,287.1886306,299.9644074,205.798981,474.0588508,315.2898755,124.5316107,84.36834645,99.35938784,19.70704027
01/11/2001,153.5015167,197.3381916,178.8659604,189.6484706,147.9025816,126.6084738,267.5605362,141.7277033,121.1606719,69.02994248,106.2961433,20.42404319
01/12/2001,125.3341067,96.78871963,122.1513286,128.8782547,79.05515799,96.86340782,193.0706917,150.9117525,120.9771412,81.05209853,130.7736411,31.73964529
01/01/2002,138.2144593,137.5605251,172.9288647,184.2452046,152.8557539,203.9955857,194.7502496,234.86815,110.5132374,54.3061786,91.46339247,100.4230644
01/02/2002,86.58543693,60.00462247,86.59818907,91.66290374,85.34041702,107.0611314,108.2222651,149.6020926,108.1325909,154.578413,33.81085718,31.18326827
01/03/2002,94.04332916,103.1453972,82.61024292,86.26842171,66.00561717,96.44257938,74.76884595,101.7542639,80.38077571,94.58286475,86.88985876,28.62045342
01/04/2002,73.65613195,57.9640629,72.4555881,81.04187315,53.72381675,56.49814595,77.54487699,74.83792728,57.83891703,58.82370406,22.8627429,0
01/05/2002,86.96267502,103.296837,76.24549085,82.87907964,65.22520362,60.96489611,64.82744757,67.21113585,60.78857014,78.56610785,66.16118959,0
01/06/2002,85.06624286,68.21598959,81.15568335,87.36114418,69.63524259,78.98907115,79.16824272,80.83561347,97.34795585,113.3908441,57.97449108,10.48412569
01/07/2002,125.5001688,114.2602205,116.4701018,127.9459968,104.3154452,135.0557116,133.0050088,167.0416769,168.0904543,476.2499996,123.7538634,84.54549034
01/08/2002,110.1749986,131.1419928,78.15587857,85.69764786,45.79415741,96.57919009,105.0732763,151.8245216,105.8444859,210.2848943,71.0483794,49.64159131
01/09/2002,138.3824598,178.2957763,102.0075129,102.0457718,92.34408148,139.9561888,341.9223064,161.107754,114.4719004,56.93578904,34.77410438,48.59342022
01/10/2002,110.5652997,120.5767191,97.30410351,102.478109,84.33211536,151.2897161,239.9491153,131.2963235,94.77731876,109.0502679,52.47552046,26.88745518
01/11/2002,138.0514368,206.8669627,134.7418217,139.986633,119.7612678,123.8111347,302.3734688,220.45247,131.5463426,162.9757943,21.11435485,9.273079247
01/12/2002,149.9036974,165.022715,169.628288,183.0727467,138.101065,169.656583,330.8824632,304.8042548,186.3749992,455.5958889,53.75472637,38.88408829
01/01/2003,180.1041899,171.7552711,257.4577435,276.9869358,270.1722222,293.1870898,393.357193,308.5628533,156.3944379,151.6549875,29.58531859,27.28611469
01/02/2003,189.2582883,283.796952,253.4872903,265.9788788,276.0586994,203.1931009,523.54648,245.1681647,160.6966235,296.7713833,66.15363,9.684530702
01/03/2003,207.7752706,300.7496485,238.3022753,256.4684358,194.1384535,202.3690607,593.4599849,200.8641567,147.8996798,121.9906,79.53238049,17.46466023
01/04/2003,133.6861843,155.591338,167.8674881,182.700132,111.2864161,117.6644618,336.1705584,135.0582,101.3594908,119.4363089,29.72758656,18.27821759
01/05/2003,115.4218246,121.9248391,158.8367188,178.961058,128.4539836,135.3353426,210.0529298,123.0910771,118.1914627,283.7764973,49.04426985,35.47672638
01/06/2003,88.49870742,67.79086705,112.3823031,119.1616527,88.4304348,95.9465959,111.8479644,84.15586127,88.94332669,81.26511191,27.78525092,47.45544095
01/07/2003,81.34585317,51.74664956,89.3447781,84.99413796,93.25875245,80.3436716,97.45804864,56.5351561,60.35782672,67.49257206,21.31352649,18.72110435
01/08/2003,87.33799095,84.19547343,102.3900291,107.0666315,119.0726613,105.6383568,96.88245909,145.8711896,81.85265513,57.75520554,50.62130026,146.4699565
01/09/2003,93.72969115,53.8378165,99.11623747,101.7919555,103.1837592,111.834637,111.4612449,53.32150321,104.6959577,32.51994468,76.28768498,54.12233605
01/10/2003,64.01155899,33.86371584,82.70830963,89.60396378,69.93671131,67.58637432,94.75320609,32.82720932,55.96943911,7.427070132,61.65050552,82.40489326
01/11/2003,58.84477456,30.29223263,73.58589807,77.459213,44.7031376,95.85297312,76.4911151,96.86757421,67.89431375,56.61642364,125.5174562,0
01/12/2003,69.54688484,60.47648217,82.29542806,89.64642012,77.71460314,93.44195216,90.62361593,69.42593055,72.4284378,57.7714133,86.37821621,36.62776505
01/01/2004,91.41056812,94.51192914,131.2189128,144.6955911,102.514098,185.8738988,145.2369664,186.7428814,113.9143471,38.52213889,50.05001071,25.64467027
01/02/2004,81.16808169,53.07184275,111.1953388,114.1769741,96.73930529,135.3592522,102.397804,68.54122758,62.17867262,48.88733592,147.0301521,27.12075978
01/03/2004,63.46619788,38.91576892,73.43260281,79.05921454,55.22539051,102.4543849,84.91315697,101.1677428,56.40432508,0,61.35291455,8.200711952
01/04/2004,58.45098921,57.15698577,64.59898263,71.09761571,27.7144227,97.09715066,65.88141216,40.75133345,39.4614019,41.36815683,27.14530733,16.69048488
01/05/2004,75.19951025,92.67783958,62.95430409,66.13015877,37.55771725,68.93911118,100.7672593,32.03164588,62.14824158,78.63077444,81.08038271,41.54404066
01/06/2004,76.65543128,114.736083,62.70184062,65.1477287,40.82124099,72.58685324,88.0939178,50.04074506,80.65448991,91.73058969,43.18161543,0
01/07/2004,59.93571509,73.34909203,52.98298577,58.02479521,19.75871768,65.53624565,75.04907199,33.25832736,76.72802133,44.23951423,26.12651304,17.84896887
01/08/2004,66.50676626,95.12458581,61.22607302,64.26022542,27.10511358,90.65845607,115.682762,64.41028187,56.46669786,19.47208555,39.35426242,0
01/09/2004,71.6541946,71.32165237,63.29700611,64.86664276,44.31106646,139.0358413,120.0375634,114.7884268,84.04305303,64.55894409,32.89349496,25.28099856
01/10/2004,98.43444356,107.7022302,131.9171309,145.9220376,89.70369394,238.1489472,172.2232406,153.9486649,84.93966031,35.05665419,63.26037327,15.5584358
01/11/2004,72.93830695,78.57551175,79.84567042,85.96023438,54.79064234,138.0185516,122.0305872,149.4230976,55.37901832,33.92819089,40.81602708,25.09602395
01/12/2004,38.38450628,28.59229406,37.24450986,38.37381529,24.6469392,42.20191944,32.95661386,47.20854155,46.65872388,26.33790372,32.59009967,8.34927254
01/01/2005,63.28755909,77.83283293,66.5608974,69.76113058,46.42591906,99.86236564,71.04617949,113.6973153,57.92331345,80.47512344,18.4823967,32.46866513
01/02/2005,60.01146221,31.34054454,66.4522156,70.91593032,41.3682007,105.3903897,87.95495503,170.8211277,61.96230978,43.30419812,18.23341731,8.007818607
01/03/2005,54.56060965,42.25327753,64.21262934,70.19377046,34.52586385,79.62372998,60.93732738,98.03969848,75.4931462,51.89569624,25.75285142,14.39483953
01/04/2005,62.47120315,68.83730803,59.05549097,65.01561542,28.61256845,49.05973745,46.3059974,89.43668775,68.29183329,37.50039336,31.98952322,45.38996632
01/05/2005,69.62570491,60.59286998,50.46590156,53.17974902,25.5481938,70.43236203,55.01082923,76.12079545,61.51019929,41.60151028,102.5966038,46.15774395
01/06/2005,56.45053984,61.41351474,42.21767127,41.56366248,24.91998846,42.43266083,37.72484722,28.58787292,51.23145235,53.70693015,62.02568778,31.78077864
01/07/2005,50.4979448,56.60819119,30.4697,32.27570271,14.28257747,31.08538838,42.42040955,33.50872146,35.02914009,36.72173038,132.5300674,146.6766947
01/08/2005,52.903439,42.41258188,42.78195206,41.14999176,54.03747523,32.02916087,67.91377187,39.14292582,38.94648467,24.63780289,25.4053518,7.810330438
01/09/2005,82.20472081,126.8743665,50.15339636,48.45323728,31.8066312,52.18263686,58.31485867,88.61404484,39.30937702,40.53323232,21.94288758,14.99082242
01/10/2005,59.56882817,80.45718733,49.16952589,52.20793832,27.52341494,75.64640226,52.03660463,63.58903951,47.54868795,42.63163249,30.77182403,21.83108586
01/11/2005,48.35186939,32.46609598,51.7575518,55.93227758,44.89454228,49.92881749,63.2734258,65.38130653,31.06362803,13.29167624,14.39104364,44.24217662
01/12/2005,56.89408922,78.73817649,38.59700296,41.1335698,27.31342438,54.30203783,45.16742813,42.92587076,52.86923774,27.36980371,29.63358664,15.18368423
01/01/2006,60.81727222,62.22241081,54.01584102,52.74494783,32.55397472,99.56219162,63.92737179,89.75141029,43.61324084,53.00940352,21.52269846,51.46315964
01/02/2006,58.18459467,60.371622,45.97355057,49.24281144,24.59506234,79.91271532,52.29276511,69.50133133,45.18928383,68.6562422,17.34480216,0
01/03/2006,49.84178582,46.38076047,42.4838282,43.40878964,32.02690106,43.29759824,53.08928204,42.0399844,36.16251347,33.09591633,47.77774877,26.70589813
01/04/2006,67.66570897,57.94457798,60.01895537,65.72444409,18.97389027,55.46455823,53.9623066,53.77312674,100.0020077,31.96160184,23.07011789,7.092412866
01/05/2006,64.2031104,95.86812371,44.25902623,49.91390161,25.64615693,44.62013177,49.65110127,38.33946133,44.3055891,21.38979532,41.90670035,27.12277069
01/06/2006,65.83484641,91.21692512,35.98867889,37.24738502,19.84656673,49.24248367,45.53733287,22.11720623,86.93401369,29.08551739,23.32682124,21.51399241
01/07/2006,69.18348683,120.163635,37.95607106,41.56639263,13.77428958,64.79237876,55.5217368,25.90346544,56.4843805,50.4662021,48.56916488,7.465773939
01/08/2006,69.11658864,134.5969372,35.10652123,38.71209366,10.12681419,79.82813965,42.38938264,67.00718025,46.60005555,52.56200585,35.70789659,13.72203354
01/09/2006,37.60639002,35.06334046,23.05206476,24.4412169,5.777242895,31.85390454,41.79726784,29.50848748,44.27069317,21.95059556,15.84410037,13.91693938
01/10/2006,41.30012458,36.0965598,39.11098546,43.32507928,26.13233999,52.7755113,58.79155134,42.32868146,48.70962433,23.75034823,23.57186562,13.17575353
01/11/2006,51.44379651,48.19654219,44.04417659,47.15020005,23.65422241,74.00588197,55.97235229,41.62183358,85.28033517,30.40851624,41.70326976,6.747776688
01/12/2006,37.547709,17.61622867,38.44352871,41.6848994,17.58606123,51.17545684,43.62234918,36.29273519,46.74143339,15.90907655,18.37326043,14.12116198
01/01/2007,55.21650084,44.72173253,52.47217446,57.51671865,40.30464701,100.0022295,61.9081917,72.55643619,65.87992576,21.20361722,50.2876138,20.16501931
01/02/2007,38.35768586,27.48456458,35.01183356,37.52440539,15.54791542,38.175005,36.15629446,33.39008646,49.50867058,28.48220366,20.55866285,0
01/03/2007,55.67711834,59.73266382,39.43218961,44.21992313,11.55232294,51.35480631,44.05801374,32.18505149,44.14277813,42.32536719,22.4038903,6.26145044
01/04/2007,40.69189717,31.23259476,35.61989784,34.18456359,23.07182678,33.89498646,33.50957115,14.37812314,45.83422466,17.79589302,27.83127901,6.581638246
01/05/2007,52.4370198,36.2766463,52.97252077,58.46869195,28.40555356,49.74261223,38.46550444,35.53159843,57.26899038,33.98275413,14.30858356,0
01/06/2007,50.5290555,42.45996474,44.28305238,47.10197107,24.78196531,33.50307218,40.19312622,44.25843304,51.52249371,52.77037852,22.40590885,20.66464813
01/07/2007,37.26598941,25.43432021,28.49591827,29.14005058,15.77642527,33.27224392,35.6115163,45.71164301,35.87607437,33.91028435,22.25153743,20.52227359
01/08/2007,74.68660422,148.9329355,43.12329964,46.74200629,28.84898277,49.30179848,39.43107862,72.9926822,58.16299666,80.53090985,49.82382817,12.76438933
01/09/2007,75.64817454,154.1409048,38.86300473,42.54203942,18.9293063,90.90312559,43.16764274,44.23145647,105.850383,295.3101334,30.14341604,13.23849522
01/10/2007,69.60902153,122.1359633,42.17807398,44.29974248,22.56769224,50.25105092,43.06101546,29.01883252,55.54772194,87.630318,46.92905476,6.272752697
01/11/2007,63.24736053,94.69215131,37.92471476,41.53359376,15.32169302,49.95633625,45.31433085,15.59702978,51.62591318,37.42371621,31.16851383,31.94030325
01/12/2007,89.23051494,125.2693112,75.98911539,80.49314885,41.24381962,97.55178255,48.82766607,60.93514865,94.93121343,39.68518834,35.25545736,13.54816762
01/01/2008,158.6615572,238.2866373,189.8703773,214.2035552,107.723076,239.4068166,140.0340612,248.7618198,126.7026292,28.1408551,87.34278233,56.20115893
01/02/2008,100.3556417,102.750519,114.5269699,123.2914648,59.28687373,124.4790775,93.6190536,109.8326388,102.5335054,161.2318087,81.89583957,6.625557663
01/03/2008,102.1251884,161.235678,94.10751657,102.8188774,39.35909315,80.79042245,76.40648508,67.54136139,106.3242855,172.7658227,72.40856166,74.20153012
01/04/2008,85.41378822,88.15247823,75.38602717,80.84269981,44.66592586,96.44428833,55.39707239,72.45893867,91.68641297,113.2408854,93.69977208,12.25786594
01/05/2008,76.14960087,48.31972309,87.25166955,96.22871136,64.84207069,82.63770407,43.67670914,51.39225963,98.46166484,87.38140324,41.39135158,0
01/06/2008,84.79144606,51.21319244,75.84423624,81.69916343,27.50421977,60.65985501,70.87758309,55.34202729,129.306143,44.78661352,43.10307346,0
01/07/2008,88.70942407,94.88114733,83.42812303,85.5384737,53.96721036,97.02986872,81.48368061,92.3369398,166.1966288,315.2136221,28.95753599,50.8707044
01/08/2008,77.44875373,66.78899498,81.62045162,86.95456822,63.54293345,107.1189175,77.38935951,76.5544439,89.63137268,92.28441668,40.37064648,6.205544632
01/09/2008,160.5341872,202.1720929,110.2869053,115.8140844,80.86626057,115.8468886,152.9493648,88.50889159,286.3897313,877.5459465,30.5507595,25.04580176
01/10/2008,217.3119918,181.9019392,243.7280516,262.0555429,170.9743795,274.9538984,193.7261333,183.0375799,328.5254154,729.5290862,63.26395959,160.1694483
01/11/2008,195.2114371,142.7077398,186.9914637,196.6738847,130.4537636,241.91069,187.5524624,131.199602,226.8044467,471.5262166,86.634818,38.04859483
01/12/2008,145.6088841,113.5509472,142.4529347,154.9965856,83.3680031,153.772827,95.2149276,121.1455575,174.9586507,319.3605349,35.95215664,45.5111973
01/01/2009,187.9008193,71.8785307,214.7670311,227.0025728,185.6282038,267.449166,124.979848,226.5673799,176.2970014,241.8147817,45.71382028,19.16418195
01/02/2009,214.1350275,145.2466263,280.1123696,300.06891,285.1662121,429.5794699,87.44795661,424.3046891,238.9001722,655.1950292,44.19855724,13.58789832
01/03/2009,162.0978566,93.09614136,185.8047545,196.1320858,140.0889352,224.7510415,83.26821385,166.8049382,214.530212,389.0249978,59.43964632,18.90356298
01/04/2009,113.0508182,71.04363567,119.3916576,126.2978079,79.55924594,131.2365493,61.30825172,101.863045,171.193741,268.6270567,14.43913633,19.02429741
01/05/2009,107.7207904,88.83601039,101.9246828,105.3630183,88.47570236,110.9807019,56.69502296,73.94863486,120.9377614,198.8163062,18.71831263,6.393937432
01/06/2009,90.88646845,44.02606696,107.1718998,108.6412454,84.93373683,143.9224038,36.82917727,73.83488032,117.8420438,155.9799389,42.78323492,117.6828384
01/07/2009,104.9988722,46.60460584,121.0251355,125.0892383,100.8765342,230.3288655,55.26440748,112.9350467,129.198375,129.9993421,19.63977396,40.2521814
01/08/2009,81.88142303,46.04740416,70.91820288,74.41968464,54.11112599,148.9590594,33.55575761,94.6600582,93.82413888,135.2418014,26.62323301,47.74432769
01/09/2009,77.22976889,71.18106653,74.99486528,74.99872142,58.12329957,148.6733362,47.19138514,71.78469661,113.9239877,96.5967726,10.56428132,12.99104671
01/10/2009,71.23211823,30.44925687,82.66067952,85.50405304,71.48950679,139.6667865,23.73711698,84.68709334,108.0717751,107.2440823,13.89402407,24.40811234
01/11/2009,101.9499689,108.7670688,99.65551906,103.7842741,73.37784111,171.6158914,64.52554477,103.891897,107.6249128,143.9697762,25.44941317,91.27855519
01/12/2009,110.5395416,71.07693765,127.9364768,133.7648379,85.72867899,210.3347391,68.88681218,148.0148696,216.0605594,256.5825932,23.41649551,6.54445385
01/01/2010,134.1794819,107.869463,166.646371,176.3854119,181.0586593,351.853586,95.22423425,201.1350001,197.5788376,195.9297606,88.89479261,24.84436099
01/02/2010,129.5249078,80.11703622,154.9146622,156.654815,127.5056341,304.8667501,52.46327928,166.6736714,181.909729,250.9204144,25.56934443,137.5630629
01/03/2010,95.82079396,44.52599666,108.5558791,109.9768253,86.14142845,231.6541705,40.23300036,151.8937379,136.1746478,143.8198702,49.98270517,65.01046758
01/04/2010,75.01658031,42.10283668,89.35697002,91.15155558,75.01117632,153.9634493,39.72571734,89.23724673,115.8344526,243.3979698,17.37558141,53.41749777
01/05/2010,99.73916158,54.59911353,110.2068139,107.0149452,108.402405,129.5260126,60.80493432,92.57645864,170.581372,159.6640869,57.62335267,496.0217834
01/06/2010,113.4592534,102.0050105,143.6194281,150.6285,125.3164486,226.5691539,72.2903108,138.8419233,210.2263105,353.0705176,47.27035697,442.2860902
01/07/2010,156.1082106,159.494038,185.6708357,192.7396405,188.5029136,282.5406377,97.2239337,290.6300962,281.4305707,551.3171045,53.77631311,363.7122258
01/08/2010,137.7870242,133.6367676,191.3336778,204.1431753,178.7534655,295.1638274,86.21651782,202.3171654,219.812337,291.0739676,72.22164056,60.55362042
01/09/2010,180.5002563,108.2014296,258.3348742,286.131206,224.1962839,345.2139396,111.0769715,208.2054256,250.9567881,385.3526956,60.64933385,186.4533669
01/10/2010,199.7295515,109.0729368,332.493007,364.7856952,379.5367962,568.7115454,159.1747305,402.636646,384.3900328,332.2305983,119.9032375,166.4720955
01/11/2010,151.6407619,114.8108344,228.1788187,232.4811313,221.2516321,387.3712738,101.7965601,259.3240361,205.0934316,133.6507884,69.20682254,212.7615303
01/12/2010,137.5047147,77.00285044,206.7215544,223.6409905,166.7119707,193.9704392,58.91694016,303.8157878,182.102882,160.5444963,77.95711045,207.2756008
01/01/2011,119.630979,44.67372723,166.6075222,171.7934535,151.513564,266.7065358,63.84764677,192.317429,180.4621919,188.6104867,86.634818,114.1457845
01/02/2011,99.31581681,41.62163016,118.0621849,116.6468513,105.651541,205.3416296,69.26119702,138.7639402,151.9175808,112.070558,31.93158479,26.1778154
01/03/2011,120.9315332,70.49472001,134.3887436,131.9064358,151.0795672,213.0344898,76.14258382,121.2165147,202.995282,179.9444837,64.00142456,121.527402
01/04/2011,99.55070087,62.22722475,138.7366949,126.6683896,186.3950109,185.1527651,67.54269845,150.9414094,133.949979,230.3804575,27.71504977,73.03197886
01/05/2011,80.95620872,55.08151473,109.3923868,98.92414627,128.5676431,145.1040479,67.19454021,111.8374173,93.66033689,87.76398381,27.71504977,103.4619701
01/06/2011,108.1815295,91.96403892,138.4162359,135.2278194,163.9749684,182.9352228,54.13460257,144.6106637,157.2190898,149.8325786,118.5493133,217.3938727
01/07/2011,171.1993248,160.6455721,285.8952805,249.6674289,563.7198744,343.9058465,68.37895099,420.2481469,213.6142215,260.2498906,74.26638734,429.7714389
01/08/2011,215.1243049,231.1489688,322.0823056,261.1338754,635.271777,398.3092802,107.6064489,399.8623553,215.992421,224.1302931,66.37082431,1039.343329
01/09/2011,189.7194377,122.6990252,276.2620443,272.992592,375.8290052,364.7379113,102.4329045,303.8583777,292.3345189,160.2588858,178.5875636,411.7718664
01/10/2011,117.9021636,75.55926705,130.4084038,133.008284,118.5466889,157.6535327,62.81475791,122.4959707,228.7467324,473.0741562,113.8227949,609.3500076
01/11/2011,114.7872495,78.17902266,149.9675699,144.5434574,171.4033754,194.1333288,80.17232918,223.2837947,137.9363582,165.7486095,43.317409,615.1189497
01/12/2011,155.8550561,88.3977209,210.2094224,218.4854179,173.5548107,295.5974325,124.2731682,368.733511,191.4230549,140.2877799,52.83169316,683.5162695
01/01/2012,134.6205399,76.10838963,180.0323519,187.9836433,178.305403,255.6283389,78.9799665,241.4580571,170.8091404,109.258506,102.9607961,713.8781577
01/02/2012,100.1706045,71.55014348,120.1615117,124.686678,103.4814318,159.7940722,56.45476709,130.4656768,107.4297326,95.98353648,25.40326008,170.3931793
01/03/2012,77.73001804,30.02006196,87.92420879,83.26950474,84.01738212,143.5321773,50.99288652,79.68492302,99.96063867,110.6123908,27.313969,83.97093852
01/04/2012,82.54038785,62.48596278,94.93068374,95.45339269,84.60975525,176.2377313,36.92247057,96.90909565,87.03209207,88.78811143,46.40848511,536.7219834
01/05/2012,102.4768738,61.2218438,139.3484609,135.9670767,171.6847994,197.6877183,66.08255558,171.5347342,114.7634689,159.0620909,18.78744767,218.1968048
01/06/2012,147.0294844,131.7220107,191.3475238,195.7161376,216.6875642,320.9768696,49.73834648,267.6088808,164.5728963,164.3095002,34.21148036,722.2075557
01/07/2012,149.4687314,123.2763436,218.7703526,235.1297896,225.2333293,336.7158282,68.81858179,278.9929747,174.4174292,365.6903819,50.93926149,484.0420274
01/08/2012,129.1011302,107.4255666,188.9816261,200.2357872,196.9922199,277.9425277,102.9525779,222.6365953,195.7168138,151.308076,43.6861102,288.7526855
01/09/2012,140.912898,136.6684875,201.772549,207.4564023,223.218084,287.9534883,95.24183107,202.1598984,200.7565548,321.0899999,59.66230542,543.202304
01/10/2012,158.6864596,89.77890547,266.0443056,273.7685825,318.5532117,409.4858155,129.0242722,321.3351072,227.6320205,265.1456492,82.02174352,266.1670478
01/11/2012,191.8661223,126.0698109,372.0898434,375.0997645,455.6909096,441.4509392,142.676354,452.7822477,173.4417549,242.8449497,11.23636284,414.5254466
01/12/2012,193.6968731,104.012226,374.3071494,409.2930657,426.2212759,381.1667072,92.40148403,483.673871,180.2066017,206.5189909,34.21207944,247.9188628
01/01/2013,181.2832499,97.48262089,320.7264732,324.182622,519.8716047,342.84584,128.4844539,473.4056416,123.0407677,141.9463546,20.04611412,191.7299307
01/02/2013,130.5416213,77.29902954,203.9597973,189.094118,345.2546054,243.7399945,105.8011907,289.1277207,151.4949695,200.1595642,35.52704185,138.3456744
01/03/2013,127.9070712,74.67810942,187.6465911,164.8074973,261.0723944,211.2827749,67.23209663,273.4087282,110.9141055,76.0951694,28.56154581,243.1560346
01/04/2013,77.20171117,34.01666527,90.06354124,89.08074611,72.65252179,117.7389835,38.55953583,112.1470148,75.64076009,47.96109875,32.3107603,28.38071472
01/05/2013,71.64556253,35.08108827,76.21527347,82.18816967,53.42949359,122.9664676,31.16085322,91.26282085,104.9256148,37.286633,22.42813693,27.58019837
01/06/2013,77.76306849,55.33706099,79.96822391,79.10666045,57.1085912,129.0128631,36.72621661,124.7311828,85.42131734,89.5488321,57.17888615,38.21396086
01/07/2013,86.72034179,51.4595493,78.13582097,76.87543993,71.34920256,174.815843,91.14583363,108.3354304,160.2553919,153.3599472,52.83233987,15.46873293
01/08/2013,88.39750147,76.71285394,85.88088713,80.94034237,91.50201169,163.4567709,59.24620755,133.0867961,135.4415669,72.3077029,33.2132364,109.4003257
01/09/2013,110.4268635,93.53116019,119.3175839,96.73449076,184.6024803,264.62898,109.3701613,135.7464522,111.9256912,100.5719005,84.69245527,74.39108178
01/10/2013,177.4345582,159.4561084,268.6196513,168.8717684,582.4078001,538.1047089,109.6818509,357.2540715,117.1536497,111.0884514,15.59142209,95.86496535
01/11/2013,78.70875094,67.16274175,76.77225804,70.92131113,81.66225873,137.3674792,43.77438265,85.7994056,91.58707931,87.89878642,26.84253284,0
01/12/2013,92.19047652,95.22825316,100.146582,90.91901844,114.4019106,217.8273955,47.14612108,203.7428852,115.3928197,155.6320426,17.87169145,23.54686358
01/01/2014,94.84290588,76.3170739,110.1885923,111.701595,89.69125539,253.2618115,52.71442854,219.1129563,170.9237261,134.0600297,42.48241887,36.2786344
01/02/2014,84.19193938,44.05551531,82.55332493,71.90073667,82.36343802,232.6907175,71.77026657,178.0343791,160.1394483,86.71348412,185.2676634,46.18100183
01/03/2014,68.82542601,45.16197703,63.41956436,60.56936146,46.26796188,104.6770668,66.11635153,113.0242257,86.24160875,58.9622345,167.8730783,116.3019197
01/04/2014,55.37443615,25.73011666,57.50331656,61.68741983,39.08402713,91.26114795,25.90857217,80.72808594,80.38736009,42.79419045,28.51307036,21.91432961
01/05/2014,61.99283869,30.26387097,62.75958386,63.70203099,51.09504715,80.9493574,33.33140153,75.79783885,97.09440753,71.31500388,18.71843317,7.193225933
01/06/2014,57.39754543,18.68332577,60.58691586,63.77950271,28.04043631,72.09999148,30.3186284,52.08088978,94.48127758,70.24579079,15.21117762,38.96958551
01/07/2014,70.09205724,42.36643003,68.22263992,71.94193291,39.23092884,106.9244986,51.752608,73.52795928,92.40323712,76.65822026,30.18134393,23.19651692
01/08/2014,48.06057923,34.95971678,43.34967015,46.80060519,20.55630291,77.6776709,26.3741662,43.44647829,87.86281964,86.56795728,22.49473842,46.1034986
